ID,香烟品类,香烟地域,香烟品牌,名称,品牌:,类型:,焦油:,焦油高低:,烟碱:,一氧化碳:,长度:,过滤嘴长:,周长:,包装形式:,主颜色:,副颜色:,条装盒数:,每盒数量:,小盒价格:,条装价格:,小盒条码:,条装条码:
4413,传统烟,大陆,云烟,云烟(细支祥瑞),云烟,烤烟型,6mg,,0.6mg,5mg,100mm,30mg,,纸质硬盒,蓝色,金色,10,20,￥26元,￥260元,6901208333238,6901028333245,,,,,,,,,,,,,
4414,传统烟,大陆,牡丹,牡丹(红中支),牡丹,烤烟型,9mg,,0.8mg,9mg,89mm,30mg,20mg,纸质硬盒,红色,,10,20,￥25元,￥250元,6901028212243,6901028212250,,,,,,,,,,,,,
4415,传统烟,大陆,利群,利群(山外山),利群,烤烟型,9mg,,0.8mg,10mg,84mm,30mg,22mm,纸质硬盒,蓝色,黑色,10,20,￥30元,￥300元,6901028121750,6901028121767,,,,,,,,,,,,,
4416,传统烟,大陆,长城,长城(132醇味),长城,雪茄烟,,中,,,74mm,20mg,,纸质硬盒,酒红,金色,10,20,￥40元,￥400元,6901028146234,,,,,,,,,,,,,,
4417,传统烟,大陆,牡丹,牡丹(凤凰细支),牡丹,烤烟型,8mg,,0.7mg,8mg,97mm,30mg,,纸质硬盒,黄色,,10,20,￥35元,￥350元,6901028212335,6901028212342,,,,,,,,,,,,,
4418,传统烟,大陆,黄鹤楼,黄鹤楼(软1916爆珠)??软1916爆珠版,黄鹤楼,烤烟型,10mg,,1.0mg,10mg,84mm,30mg,,纸质硬盒,金黄色,,10,20,￥100元,￥1000元,6901028187848,6901028187855,,,,,,,,,,,,,
4419,传统烟,大陆,黄鹤楼,黄鹤楼(硬1916如意),黄鹤楼,烤烟型,10mg,,1mg,10mg,84mm,,,纸质硬盒,金黄色,,10,20,￥100元,￥1000元,6901028218597,6901028218603,,,,,,,,,,,,,
4420,传统烟,大陆,大青山,大青山(硬昭君和亲),大青山,烤烟型,8mg,,0.8mg,8mg,83mm,,,纸质硬盒,红色,金色,,20,￥15元,￥150元,6901028177764,6901028177771,,,,,,,,,,,,,
4421,传统烟,大陆,天子,天子(软黄),天子,烤烟型,11mg,,1.1mg,12mg,84mm,30mg,,纸质硬盒,黄色,,,20,￥45元,￥450元,6901028227216,6901028227223,,,,,,,,,,,,,
4422,传统烟,大陆,娇子,娇子(宽窄吉祥),娇子,烤烟型,10mg,,1.0mg,9mg,88mm,,,纸质硬盒,酒红,,10,20,￥60元,,6901028042042,,,,,,,,,,,,,,
4423,传统烟,大陆,娇子,娇子(宽窄),娇子,烤烟型,10mg,,1.0mg,10mg,84mm,,,纸质硬盒,灰白,灰黑,,20,￥100元,,6901028085793,6901028085809,,,,,,,,,,,,,
4424,传统烟,港澳台,PEEL(百乐),百乐(红酒爆珠)??PEEL 百乐,PEEL(百乐),烤烟型,9mg,,0.7mg,,84mm,,,纸质硬盒,酒红,,10,20,￥25元,￥250元,4895065118038,,,,,,,,,,,,,,
4433,传统烟,港澳台,大华,大华(黄金眼),大华,烤烟型,9mg,,0.9mg,9mg,,,,纸质硬盒,黑色,金色,,20,￥26元,￥260元,4719579941336,4719579941329,,,,,,,,,,,,,
4434,传统烟,大陆,白沙,白沙(硬和气生财),白沙,烤烟型,11mg,,1.1mg,13mg,84mm,25mg,,纸质硬盒,金色,棕色,10,20,￥55元,￥550元,6901028201445,,,,,,,,,,,,,,
4435,传统烟,国外,ESSE(爱喜),爱喜(幻变1毫克)??ESSE 爱喜,ESSE(爱喜),混合型,1mg,,0.1mg,1mg,100mm,30mg,,纸质硬盒,紫色,,,20,￥26元,￥260元,8801116006007,8801116006014,,,,,,,,,,,,,韩国
4436,传统烟,大陆,黄金叶,黄金叶(天香中支),黄金叶,烤烟型,10mg,,0.9mg,10mg,90mm,,,纸质硬盒,金色,,10,20,￥50元,￥500元,6901028163712,6901028163729,,,,,,,,,,,,,
4437,传统烟,大陆,云烟,云烟(盛世小熊猫),云烟,烤烟型,10mg,,1.0mg,10mg,88mm,,,纸质硬盒,爱马仕橙,,10,16,￥30元,￥300元,6901028333023,6901028333030,,,,,,,,,,,,,
4442,传统烟,大陆,钻石,钻石(大好河山冬奥版),钻石,烤烟型,10mg,,0.9mg,10mg,84mm,,,纸质硬盒,青色,白色,10,20,￥20元,￥200元,6901028077460,6901028079938,,,,,,,,,,,,,
4443,传统烟,国外,MEVIUS(梅比乌斯),七星(晶选紫)中版MEVIUS MENTHOL OPTION PURPLE (China)??梅比乌斯 蓝莓??MILD SEVEN,MEVIUS(梅比乌斯),外香型,5mg,,0.5mg,5mg,84mm,27mm,,纸质硬盒,蓝色,,10,20,￥38元,￥380元,4902210481203,,,,,,,,,,,,,,日本
4444,传统烟,大陆,中南海,中南海(冰耀中支)??蓝莓薄荷爆珠,中南海,混合型,5mg,,0.5mg,6mg,94mm,30mg,22mm,纸质硬盒,蓝色,紫色,10,20,￥23元,￥230元,6901028010764,6901028010771,,,,,,,,,,,,,
4445,传统烟,大陆,红塔山,红塔山(双享),红塔山,烤烟型,4mg,,0.2mg,2mg,100mm,35mm,,纸质硬盒,蓝色,,,20,￥40元,￥400元,6901028322799,6901028322805,,,,,,,,,,,,,
4446,传统烟,大陆,娇子,娇子(宽窄国宝)??熊猫之恋,娇子,烤烟型,10mg,,1.0mg,10mg,84mm,30mg,,纸质硬盒,白色,黑色,10,20,￥100元,,6901028238786,,,,,,,,,,,,,,
4447,传统烟,大陆,钻石,钻石(荷花经典中支),钻石,烤烟型,9mg,,0.9mg,9mg,89mm,30mg,,纸质硬盒,绿色,黄色,10,20,￥40元,￥400元,6901028107310,6901028107327,,,,,,,,,,,,,
4448,传统烟,港澳台,红双喜(港),红双喜(南洋细支罐装)??南洋兄弟 红双喜易拉罐??南洋红双喜,红双喜(港),烤烟型,,,,,,,,纸质硬盒,,,,50,,,,,,,,,,,,,,,,,
4449,传统烟,大陆,黄金叶,黄金叶(国色细支)贵妃插翠,黄金叶,烤烟型,7mg,,0.7mg,5mg,,,,纸质硬盒,浅黄,,10,20,,,6901028162791,,,,,,,,,,,,,,
4450,传统烟,大陆,黄山,黄山(红方印新中支),黄山,烤烟型,10mg,,1.0mg,10mg,84mm,25mg,22mm,纸质硬盒,白色,蓝色,10,20,￥30元,￥300元,6901028088817,,,,,,,,,,,,,,
4451,传统烟,大陆,双喜,双喜(老双喜)中免版,双喜,烤烟型,11mg,,1mg,12mg,84mm,,,纸质硬盒,蓝色,金色,10,20,￥20元,￥200元,6901028007856,,,,,,,,,,,,,,
4452,传统烟,大陆,茂大,茂大(1号),茂大,,,中,,,,,50.9mm,,,,,,￥50元,,6901028183468,,雪茄,手工雪茄,132mm,16.2mm,41环,5,4,￥200元,6901028183475,,,,
4453,传统烟,大陆,茂大,茂大(2号),茂大,,,中,,,,,43.4mm,塑盒,,,,,￥40元,,6901028182775,,雪茄,手工雪茄,132mm,13.8mm,35环,5,4,￥160元,6901028182782,,,,
4454,传统烟,大陆,茂大,茂大(3支X),茂大,,,,,,,,43.7mm,纸质硬盒,,,,,￥45元,,,,雪茄,手工雪茄,132mm,13.9mm,35环,OCRERR:https://res.yanyue.cn/thumb/genpic/a7f/ca7/a7fca7345e507aab595f2d0e0e38c02b.png,5,￥225元,6901028185479,,,,
4455,传统烟,大陆,茂大,茂大(10支LP),茂大,,,,,,,,518mm,木盒,,,,10,,,,,雪茄,手工雪茄,132mm,16.5mm,"42环,",,,,,,￥280元,6901028185295,
4456,传统烟,大陆,茂大,茂大(25支LP),茂大,,,中,,,,,52.2mm,木盒,,,,25,,,,,雪茄,手工雪茄,132mm,16.6mm,"42环,",,,,,铝管,￥625元,6901028185301,
4457,传统烟,大陆,茂大,茂大(25支XLP),茂大,,,,,,,,518mm,木盒,,,,25,,,,,雪茄,手工雪茄,132mm,16.5mm,"42环,",,,,,,￥375元,6901028185486,
4458,传统烟,大陆,茂大,茂大(2支),茂大,,,,,,,,518mm,纸质硬盒,,,,,￥50元,,,,雪茄,手工雪茄,132mm,16.5mm,"42环,",2,5,￥250元,6901028938235,,,,
4459,传统烟,大陆,茂大,茂大(5支LP),茂大,,,,,,,,518mm,木盒,,,,5,,,,,雪茄,手工雪茄,132mm,16.5mm,"42环,",,,,,,￥150元,6901028185288,
4460,传统烟,大陆,茂大,茂大(古城印象),茂大,,,,,,,,24.2mm,,,,,,,,,,雪茄,手工雪茄,84mm,7.7mm,19%,5,10,,,,,,
4461,传统烟,大陆,三峡,三峡(NO.5),三峡,,,,,,,,43.4mm,纸质硬盒,,,,5,,,,,雪茄,手工雪茄,132mm,13.8mm,35环,,,,,,,6901028185042,
4464,传统烟,大陆,泰山,泰山(巅峰5号),泰山,,,中,,,,,65mm,木盒,,,,10,,,,,雪茄,手工雪茄,146mm,20.7mm,52环,,,,,,￥12007C,6901028154383,
4465,传统烟,大陆,泰山,泰山(巅峰6号),泰山,,,中,,,,,61.9mm,纸质硬盒,,,,5,,,,,雪茄,,127mm,19.7mm,50环,,,,,,￥400元,6901028154413,
4466,传统烟,大陆,泰山,泰山(巴哈马甜味),泰山,雪茄烟,,中,,,88mm,,25.1mm,金属盒,白色,金色,10,10,￥26元,￥260元,6901028155045,6901028155052,,,,8mm,,,,,,,,,
4467,传统烟,大陆,泰山,泰山(3G),泰山,,,中,,,,,28mm,金属盒,,,,,￥28元,,6901028154703,,雪茄,半机制雪茄,100mm,8.9mm,,10,10,￥280元,6901028154710,,,,
4468,传统烟,大陆,泰山,泰山(巴哈马),泰山,雪茄烟,,中,,,88mm,,25.1mm,纸质硬盒,蓝色,金色,10,10,￥26元,￥260元,6901028154468,6901028154475,,,,8mm,,,,,,,,,
4469,传统烟,大陆,泰山,泰山(3G沉香),泰山,,,中,,,,,25.1mm,金属盒,,,,,￥20元,,6901028155458,,雪茄,半机制雪茄,86mm,8mm,,OCRERR:https://res.yanyue.cn/thumb/genpic/6f3/55a/6f355a52da0c2b34184f821770b14dc3.png,10,￥200元,6901028155465,,,,
4470,传统烟,大陆,泰山,泰山(巅峰2号),泰山,,,中,,,,,61.9mm,木盒,,,,10,,,,,雪茄,手工雪茄,152mm,19.7mm,50环,,,,,,￥2000元,6901028154352,
4471,传统烟,大陆,泰山,泰山(泰山人猿),泰山,,,中,,,,,61.9mm,木盒,,,,10,,,,,雪茄,手工雪茄,120mm,19.7mm,50环,,,,,,￥980元,6901028154413,
4472,传统烟,大陆,泰山,泰山(阔佬2号),泰山,,,中,,,,,44mm,纸质硬盒,,,,,￥50元,,6901028154222,,雪茄,半机制雪茄,123mm,14mm,35环,5,10,￥500元,6901028154239,,,,
4473,传统烟,大陆,泰山,泰山(阔佬4号),泰山,,,中,,,,,40mm,纸质硬盒,,,,,￥40元,,6901028154499,,雪茄,半机制雪茄,106mm,12.7mm,32环,5,10,￥400元,6901028154505,,,,
4474,传统烟,大陆,泰山,泰山(3G原味),泰山,,,中,,,,,28mm,金属盒,,,,,￥28元,,6901028154703,,雪茄,半机制雪茄,100mm,8.9mm,22环,10,10,￥280元,6901028154710,,,,
4475,传统烟,大陆,泰山,泰山(3G咖啡),泰山,,,中,,,,,28mm,纸质硬盒,,,,,￥25元,,6901028153737,,雪茄,半机制雪茄,98mm,8.9mm,22环,10,10,￥250元,6901028153744,,,,
4476,传统烟,大陆,泰山,泰山(宋城)??3G原味,泰山,,,中,,,,,28mm,金属盒,,,,,￥28元,,6901028154703,,雪茄,半机制雪茄,100mm,8.9mm,22环,10,10,￥280元,6901028154710,,,,
4477,传统烟,大陆,狮牌,狮牌(加勒比阳光)SHIPAI CARIBBEAN SUNSHINE,狮牌,,,,,,,,35mm,纸质硬盒,,,,,￥100元,,6901028145664,,雪茄,手工雪茄,150mm,11.41mm,28环,4,5,￥500元,,,,,
4478,传统烟,大陆,狮牌,狮牌(鸿运当头),狮牌,雪茄烟,,,,,84mm,,,,白色,红色,10,20,￥20元,￥200元,6901028029032,6901028029049,,,,,,,,,,,,,
4479,传统烟,大陆,狮牌,狮牌(原香),狮牌,雪茄烟,11mg,,1.1mg,11mg,84mm,30mg,,纸质硬盒,金色,红色,10,20,￥11元,￥110元,6901028029629,6901028029636,,,,,,,,,,,,,
4480,传统烟,大陆,狮牌,狮牌(雄风),狮牌,雪茄烟,10mg,,1.0mg,12mg,84mm,,,纸质硬盒,黑色,黄色,10,20,￥14元,￥140元,6901028084215,6901028084222,,,,,,,,,,,,,
4481,传统烟,大陆,狮牌,狮牌(迷你1号),狮牌,,,,,,,,26mm,,,,,,￥15元,,6901028035606,,雪茄,半机制雪茄,98mm,8.3mm,21%,10,10,￥150元,6901028035613,,,,
4482,传统烟,大陆,狮牌,狮牌(蓝调),狮牌,雪茄烟,8mg,,0.8mg,8mg,84mm,,,纸质硬盒,蓝色,,10,20,￥14元,￥140元,6901028035408,6901028035453,,,,,,,,,,,,,
4483,传统烟,大陆,黄鹤楼,黄鹤楼(雪之景1),黄鹤楼,雪茄型,,,,,84mm,,,纸质硬盒,,,10,20,￥15元,￥150元,6901028184120,6901028184151,,,,,,,,,,,,,
4484,传统烟,大陆,黄鹤楼,黄鹤楼(雪之景7号),黄鹤楼,雪茄烟,,中,,,84mm,,,纸质硬盒,黑色,蓝色,10,20,￥1330,￥130元,6901028185066,6901028185097,,,,,,,,,,,,,
4485,传统烟,大陆,黄鹤楼,黄鹤楼(硬雪之韵),黄鹤楼,烤烟型,11mg,,1.1mg,11mg,84mm,,,纸质硬盒,棕色,金色,10,20,￥50元,￥500元,6901028180740,6901028180757,,,,,,,,,,,,,
4486,传统烟,大陆,黄鹤楼,黄鹤楼(雪之韵2号),黄鹤楼,,,中,,,,,47.1mm,纸质硬盒,,,,,￥60元,,6901028184922,,雪茄,半机制雪茄,131mm,15mm,38环,5,4,￥240元,6901028184960,,,,
4487,传统烟,大陆,黄鹤楼,黄鹤楼(雪之韵6号),黄鹤楼,,,,,,,,34.6mm,纸质硬盒,,,,,￥80元,,6901028184694,,雪茄,半机制雪茄,100mm,1lmm,28环,10,10,￥800元,6901028184755,,,,
4488,传统烟,大陆,黄鹤楼,黄鹤楼(公爵),黄鹤楼,,,中,,,,,66mm,木盒,,,,10,,,,,雪茄,手工雪茄,150mm,21mm,53环,,,,,,￥2600元,6901028181426,
4489,传统烟,大陆,黄鹤楼,黄鹤楼(南洋伍号)??南洋五号 南洋5号,黄鹤楼,雪茄烟,,中,,,88mm,,,纸质硬盒,多种,,10,10,￥80元,￥800元,6901028180054,6901028180092,,,,,,,,,,,,,
4490,传统烟,大陆,黄鹤楼,黄鹤楼(雪之梦8号),黄鹤楼,,,中,,,,,62.8mm,纸质硬盒,,,,5,,,,,雪茄,手工雪茄,140mm,20mg,50环,,,,,铝管,￥500元,6901028183901,
4491,传统烟,大陆,黄鹤楼,黄鹤楼(雪之梦10号),黄鹤楼,,,中,,,,,50mm,纸质硬盒,,,,,￥200元,,6901028218658,,雪茄,手工雪茄,110mm,15.9mm,40,4,OCRERR:https://res.yanyue.cn/thumb/genpic/343/f4c/343f4cb6d7c26b8e24f2290c6531bf76.png,￥12007C,6901028218665,,,,
4492,传统烟,大陆,黄鹤楼,黄鹤楼(雪之梦6号),黄鹤楼,,,中,,,,,62.8mm,纸质硬盒,,,,10,,,,,雪茄,手工雪茄,158mm,20mg,50环,,,,,,￥900元,6901028183703,
4493,传统烟,大陆,黄鹤楼,黄鹤楼(雪之梦2号),黄鹤楼,,,,,,,,78.5mm,木盒,,,,OCRERR:https://res.yanyue.cn/thumb/genpic/a21/fbb/a21fbb84a93a7319c4b61e15baeecd12.png,,,,,雪茄,,230mm,25mg,63环,,,,,,￥350元,6901028179041,
4494,传统烟,大陆,黄鹤楼,黄鹤楼(雪之梦3号),黄鹤楼,,,中,,,,,59.7mm,木盒,,,,10,,,,,雪茄,手工雪茄,176mm,19mm,"48th,",,,,,,￥1920元,6901028184366,
4495,传统烟,大陆,黄鹤楼,黄鹤楼(雪之梦7号),黄鹤楼,,,中,,,,,56.6mm,纸质硬盒,,,,25,,,,,雪茄,手工雪茄,140mm,18mm,45环,,,,,,￥1750元,6901028183741,
4496,传统烟,大陆,黄鹤楼,黄鹤楼(雪之梦7号)5支装,黄鹤楼,,,中,,,,,56.6mm,纸质硬盒,,,,,￥350元,,6901028183147,,雪茄,手工雪茄,140mm,18mm,45环,5,5,￥1750元,6901028183741,,,,
4497,传统烟,大陆,黄鹤楼,黄鹤楼(雪之梦9号),黄鹤楼,,,中,,,,,56.6mm,纸质硬盒,,,,25,,,,,雪茄,手工雪茄,110mm,18mm,45环,,,,,,￥900元,6901028183994,
4498,传统烟,大陆,黄鹤楼,黄鹤楼(雪之梦9号)5支装,黄鹤楼,,,中,,,,,56.6mm,纸质硬盒,,,,,￥200元,,6901028183697,,雪茄,手工雪茄,110mm,18mm,45环,5,5,￥900元,6901028183994,,,,
4499,传统烟,大陆,长城,长城(壹叁贰13号),长城,雪茄烟,,中,,,84mm,,24.5mm,纸质软包,米色,红色,10,20,￥30元,￥300元,6901028085717,6901028085724,,,,7.8mm,,,,,,,,,
4500,传统烟,大陆,长城,长城(汇通天下2号),长城,,,中,,,,,60mm,木盒,,,,20,,,,,雪茄,手工雪茄,152mm,19.1mm,"48th,",,,,,,￥1500元,6901028028240,
4501,传统烟,大陆,长城,长城(红色132),长城,,,中,,,,,53.4mm,金属盒,,,,,￥200元,,6901028034104,,雪茄,手工雪茄,90mm,17mm,"43th,",5,5,￥1000元,6901028034982,,,,
4502,传统烟,大陆,长城,长城(毛氏雪茄2号),长城,雪茄烟,,中,,,84mm,,24.5mm,纸质硬盒,米色,深蓝色,10,20,￥90元,￥900元,6901028029377,6901028029384,,,,7.8mm,,,,,,,,,
4503,传统烟,大陆,长城,长城(百年华诞1918),长城,雪茄烟,,中,,,84mm,,,纸质硬盒,金色,,10,20,,,6901028042659,6901028042666,,,,,,,,,,,,,
4504,传统烟,大陆,长城,长城(揽胜3号经典)Great Wall Spectacular No.3 Classic Edition,长城,,,,,,,,62.2mm,木盒,,,,10,,,,,雪茄,手工雪茄,124mm,19.8mm,50环,,,,,,￥800元,6901028029292,
4505,传统烟,大陆,长城,长城(3号),长城,,,中,,,,,50mm,板盒,,,,5,,,,,雪茄,手工雪茄,150mm,15.9mm,40,,,,,铝管,￥250元,6901028035583,
4506,传统烟,大陆,长城,长城(盛世3号),长城,,,中,,,,,58mm,板盒,,,,10,,,,,雪茄,手工雪茄,140mm,18.5mm,47th,,,,,玻璃纸,￥350元,6901028032636,
4507,传统烟,大陆,长城,长城(132奇迹),长城,,,中,,,,,54mm,木盒,,,,10,,,,,雪茄,手工雪茄,130mm,17.2mm,"43th,",,,,,,￥1000元,,
4508,传统烟,大陆,长城,长城(5支传奇1号),长城,,,中,,,,,72mm,木盒,,,,5,,,,,雪茄,手工雪茄,105mm,22.9mm,58环,,,,,铝管,￥500元,6901028032605,
4509,传统烟,大陆,长城,长城(132记忆),长城,,,中,,,,,50mm,木盒,,,,25,,,,,雪茄,手工雪茄,124mm,15.9mm,40,,,,,,￥1500元,,
4510,传统烟,大陆,长城,长城(1918·99周年限量版),长城,,,中,,,,,48mm,木盒,,,,10,,,,,雪茄,手工雪茄,180mm,15.3mm,39环,,,,,,,,
4511,传统烟,大陆,长城,长城(132原味),长城,雪茄烟,,中,,,84mm,,,纸质硬盒,,,10,20,￥90元,￥900元,6901028145572,6901028145589,,,,,,,,,,,,,
4512,传统烟,大陆,长城,长城(经典2号),长城,,,中,,,,,53.4mm,板盒,,,,5,,,,,雪茄,手工雪茄,130mm,17mm,"43th,",,,,,,￥325元,6901028032667,
4513,传统烟,大陆,长城,长城(骑士1号原味),长城,,,中,,,,,28.6mm,纸质硬盒,,,,,￥30元,,6901028084123,,雪茄,半机制雪茄,99mm,9.1mm,23环,10,10,￥300元,6901028084130,,,,
4514,传统烟,大陆,长城,长城(2号),长城,,,中,,,,,53.4mm,纸质硬盒,,,,5,,,,,雪茄,手工雪茄,130mm,17mm,53环,,,,,铝管,￥400元,6901028035330,
4515,传统烟,大陆,长城,长城(国礼1号),长城,,,中,,,,,60mm,木盒,,,,,,,,,雪茄,手工雪茄,194mm,19.1mm,"48th,",,,,,,￥500元,6901028145695,
4516,传统烟,大陆,长城,长城(改革开放40周年纪念版),长城,,,中,,,,,,木盒,,,,,,,,,雪茄,手工雪茄,,,,,,,,,,,
4517,传统烟,大陆,长城,长城(卓越),长城,雪茄烟,,中,,,94mm,,,纸质硬盒,,,10,18,￥18元,￥180元,6901028084918,,,,,,,,,,,,,,
4518,传统烟,大陆,长城,长城(导师2号),长城,,,中,,,,,53.4mm,木盒,,,,25,,,,,雪茄,手工雪茄,130mm,17mm,"43th,",,,,,,￥2000元,6901028034937,
4519,传统烟,大陆,长城,长城(经典3号),长城,,,中,,,,,50mm,纸质硬盒,,,,5,,,,,雪茄,,150mm,15.9mm,40,,,,,,￥225元,6901028032698,
4520,传统烟,大陆,长城,长城(GL·1978),长城,,,,,,,,31mm,木盒,,,,10,,,,,雪茄,手工雪茄,115mm,9.9mm,25环,,,,,,,6901028032308,
4521,传统烟,大陆,长城,长城(椰海茄客),长城,,,中,,,,,50mm,纸质硬盒,,,,5,,,,,雪茄,手工雪茄,124mm,15.9mm,40,,,,,,￥240元,,
4522,传统烟,大陆,长城,长城(迷你极光),长城,,,,,,,,22.6mm,金属盒,,,,,￥30元,,6901028084185,,雪茄,半机制雪茄,66mm,7.2mm,18h,16,10,￥300元,6901028084192,,,,
4523,传统烟,大陆,长城,长城(武侯),长城,雪茄烟,,中,,,84mm,,,纸质硬盒,红色,黑色,10,20,￥20元,￥200元,6901028085649,,,,,,,,,,,,,,
4524,传统烟,大陆,长城,长城(生肖版),长城,,,,,,,,66mm,木盒,,,,10,,,,,雪茄,手工雪茄,135mm,21mm,53环,,,,,,￥1500元,6901028085694,
4525,传统烟,大陆,长城,长城(胜利),长城,,,,,,,,66mm,木盒,,,,10,,,,,雪茄,手工雪茄,152mm,21mm,53环,,,,,纸盒,￥3800元,6901028029667,
4526,传统烟,大陆,长城,长城(行者),长城,,,中,,,,,27.7mm,金属盒,,,,,￥30元,,6901028029247,,雪茄,半机制雪茄,96mm,8.8mm,22环,10,10,￥300元,6901028029254,,,,
4527,传统烟,大陆,长城,长城(金南极葡萄),长城,,,中,,,,,34mm,纸质硬盒,,,,,￥15元,,6901028032773,,雪茄,半机制雪茄,120mm,10.8mm,27,5,10,￥150元,6901028032773,,,,
4528,传统烟,大陆,长城,长城(传奇3号),长城,,,中,,,,,58.7mm,木盒,,,,5,,,,,雪茄,手工雪茄,178mm,18.7mm,47th,,,,,铝管,￥1000元,6901028084246,
4529,传统烟,大陆,长城,长城(风尚),长城,雪茄烟,,中,,,84mm,,,纸质硬盒,,,10,20,￥20元,￥200元,6901028084970,6901028084987,,,,,,,,,,,,,
4530,传统烟,大陆,长城,长城(丝路),长城,雪茄烟,,中,,,97mm,,,纸质硬盒,,,10,20,￥30元,￥300元,6901028085540,6901028085557,,,,,,,,,,,,,
4531,传统烟,大陆,长城,长城(南长街80号),长城,,,中,,,,,,纸质硬盒,,,,5,,,,,雪茄,手工雪茄,,,,,,,,,￥524元,,
4532,传统烟,大陆,长城,长城(导师3号),长城,,,,,,,,52.5mm,木盒,,,,10,,,,,雪茄,手工雪茄,142mm,16.7mm,"42环,",,,,,,￥500元,6901028084260,
4533,传统烟,大陆,长城,长城(揽胜2号精选),长城,,,中,,,,,53.4mm,纸质硬盒,,,,10,,,,,雪茄,手工雪茄,130mm,17mm,"43th,",,,,,,￥12007C,6901028032384,
4534,传统烟,大陆,长城,长城(迷你甜橙),长城,,,中,,,,,25.5mm,金属盒,,,,,￥20元,,6901028032803,,雪茄,半机制雪茄,75mm,8.1mm,20%,10,10,￥200元,6901028032810,,,,
4535,传统烟,大陆,长城,长城(GL埃菲尔),长城,,,中,,,,,45mm,木盒,,,,10,,,,,雪茄,手工雪茄,160mm,143mm,36环,,,,,,￥1500元,,
4536,传统烟,大陆,长城,长城(诗意厦门),长城,,,中,,,,,56mm,纸质硬盒,,,,,￥50元,,6901028032292,,雪茄,手工雪茄,150mm,17.8mm,45环,2,5,￥250元,6901028032308,,,,
4537,传统烟,大陆,长城,长城(骑士2号),长城,,,中,,,,,35mm,纸质硬盒,,,,,￥50元,,6901028028158,,雪茄,半机制雪茄,100mm,11.41mm,28环,10,10,￥500元,6901028028196,,,,
4538,传统烟,大陆,长城,长城(迷你甜干邑),长城,,,中,,,,,27mm,金属盒,,,,,￥20元,,6901028032834,,雪茄,半机制雪茄,75mm,8.6mm,22环,10,10,￥200元,6901028032841,,,,
4539,传统烟,大陆,长城,长城(金南极苹果),长城,,,,,,,,34mm,纸质硬盒,,,,,￥15元,,6901028032711,,雪茄,半机制雪茄,120mm,10.8mm,27,5,10,￥150元,6901028032728,,,,
4540,传统烟,大陆,长城,长城(132咖啡),长城,雪茄烟,,中,,,84mm,,,纸质硬盒,棕色,黑色,10,20,￥40元,￥400元,6901028042116,6901028042123,,,,,,,,,,,,,
4541,传统烟,大陆,长城,长城(传奇1号)3支装,长城,,,中,,,,,72mm,木盒,,,,OCRERR:https://res.yanyue.cn/thumb/genpic/a7f/ca7/a7fca7345e507aab595f2d0e0e38c02b.png,,,,,雪茄,手工雪茄,105mm,22.9mm,58环,,,,,,￥300元,6901028032575,
4542,传统烟,大陆,长城,长城(风雅),长城,,,,,,,,24.5mm,纸质硬盒,,,,,￥30元,,6901028027984,,雪茄,半机制雪茄,84mm,7.8mm,20%,10,10,￥300元,6901028031004,,,,
4543,传统烟,大陆,长城,长城(桂林),长城,雪茄烟,,中,,,97mm,,,纸质硬盒,,,10,20,￥30元,￥300元,6901028085540,6901028085557,,,,,,,,,,,,,
4544,传统烟,大陆,长城,长城(GL·高山王国),长城,,,中,,,,,,木盒,,,,OCRERR:https://res.yanyue.cn/thumb/genpic/6f3/55a/6f355a52da0c2b34184f821770b14dc3.png,,,,,雪茄,,,,,,,,,,,,
4545,传统烟,大陆,长城,长城(迷你樱桃),长城,,,,,,,,25.5mm,金属盒,,,,,￥20元,,6901028032742,,雪茄,半机制雪茄,75mm,8.1mm,20%,10,10,￥200元,6901028032759,,,,
4546,传统烟,大陆,长城,长城(青岛印象),长城,,,中,,,,,56mm,纸质硬盒,,,,,￥50元,,6901028032292,,雪茄,手工雪茄,152mm,17.8mm,45环,2,5,￥250元,6901028032308,,,,
4547,传统烟,大陆,长城,长城(九寨之恋),长城,雪茄烟,,中,,,94mm,,,纸质硬盒,蓝色,白色,10,18,￥20元,￥200元,6901028084888,6901028084895,,,,,,,,,,,,,
4548,传统烟,大陆,长城,长城(枣庄印象),长城,,,中,,,,,56mm,纸质硬盒,,,,,￥50元,,6901028032292,,雪茄,手工雪茄,152mm,17.8mm,45环,2,5,￥250元,6901028032308,,,,
4549,传统烟,大陆,长城,长城(邂逅丽江),长城,雪茄烟,,中,,,97mm,,,纸质硬盒,,,10,20,￥30元,￥300元,6901028085540,6901028085557,,,,,,,,,,,,,
4550,传统烟,大陆,长城,长城(骑士4号原味),长城,,,,,,,,31.4mm,纸质硬盒,,,,,￥40元,,6901028084154,,雪茄,半机制雪茄,95mm,10mm,25环,10,10,￥400元,6901028084161,,,,
4551,传统烟,大陆,长城,长城(子龙),长城,雪茄烟,,中,,,94mm,,,纸质硬盒,,,10,20,￥20元,￥200元,6901028085489,6901028085496,,,,,,,,,,,,,
4552,传统烟,大陆,长城,长城(伯乐),长城,雪茄烟,,中,,,84mm,,,纸质硬盒,,,10,20,￥35元,￥350元,6901028085007,6901028085014,,,,,,,,,,,,,
